,PermitType,PermitTypeDesc,PermitNum,PermitClassMapped,PermitClass,WorkClass,Condominium,ProjectName,TCAD_ID,AppliedDate,IssuedDate,DayIssued,CalendarYearIssued,StatusDate,ExpiresDate,CompletedDate,TotalExistingBldgSQFT,RemodelRepairSQFT,TotalNewAddSQFT,TotalValuationRemodel,TotalJobValuation,NumberOfFloors,HousingUnits,Key,OriginalAddress1,OriginalCity,OriginalState,OriginalZip,ProjectID,MasterPermitNum,Latitude,Longitude,Location,BlockGroupCode
8944,BP,Building Permit,2018-054035 BP,Residential,R- 101 Single Family Houses,New,No,6329 FLORENCIA LN,217360321,2/21/2018,3/19/2018,MONDAY,2018,3/19/2018,9/15/2018,,,,"3,069",,"$202,980.00 ",2.0,1,8945,6329 FLORENCIA LN,AUSTIN,TX,78724,11905700,11870944.0,30.29374683,-97.6420087,"(30.29374683, -97.6420087)",484530022084
8945,BP,Building Permit,2018-054006 BP,Residential,R- 330  Accessory Use to Primary,New,No,8901 SHEPARD DR,239161301,2/23/2018,3/16/2018,FRIDAY,2018,4/5/2018,10/2/2018,,,,240,,"$2,000.00 ",1.0,0,8946,8901 SHEPARD DR,AUSTIN,TX,78753,11905668,11872275.0,30.3580847,-97.69885500000001,"(30.3580847, -97.698855)",484530018061
8946,BP,Building Permit,2018-053992 BP,Residential,R- 438 Residential Garage/Carport Addn,New,No,3000 PRADO ST UNIT A,204131201,10/23/2017,3/16/2018,FRIDAY,2018,3/16/2018,9/12/2018,,,,280,,"$20,000.00 ",1.0,0,8947,3000 PRADO ST UNIT A,AUSTIN,TX,78702,11905652,11811909.0,30.26134228,-97.70644370000001,"(30.26134228, -97.7064437)",484530009021
8947,BP,Building Permit,2018-053791 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,1505 VISALIA LN,262200216,2/23/2018,3/22/2018,THURSDAY,2018,4/6/2018,4/6/2018,4/6/2018,,0,217,$0.00 ,"$8,000.00 ",1.0,1,8948,1505 VISALIA LN,AUSTIN,TX,78727,11905425,11872226.0,30.41545782,-97.68297177,"(30.41545782, -97.68297177)",484530018482
8948,BP,Building Permit,2018-053724 BP,Residential,R- 101 Single Family Houses,New,No,13017 TITANIUM ST,247460605,3/12/2018,3/15/2018,THURSDAY,2018,3/15/2018,9/11/2018,,,,"2,617",,"$146,552.00 ",2.0,1,8949,13017 TITANIUM ST,AUSTIN,TX,78653,11905351,11903404.0,30.3784734,-97.60388346,"(30.3784734, -97.60388346)",484530000000
8949,BP,Building Permit,2018-053605 BP,Residential,R- 101 Single Family Houses,New,No,13005 TITANIUM ST,247460602,3/12/2018,3/15/2018,THURSDAY,2018,3/15/2018,9/11/2018,,,,"5,800",,"$181,832.00 ",2.0,1,8950,13005 TITANIUM ST,AUSTIN,TX,78653,11905219,11903431.0,30.37809316,-97.60410993,"(30.37809316, -97.60410993)",484530000000
8950,BP,Building Permit,2018-053500 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2409 S 6TH ST,402040706,1/12/2018,3/15/2018,THURSDAY,2018,3/15/2018,9/11/2018,,,"1,713","1,316",$0.00 ,"$200,000.00 ",2.0,1,8951,2409 S 6TH ST,AUSTIN,TX,78704,11905086,11850815.0,30.24336418,-97.76522191,"(30.24336418, -97.76522191)",484530013072
8951,BP,Building Permit,2018-053494 BP,Residential,R- 101 Single Family Houses,New,No,907 SOLITUDE DR,268281108,2/21/2018,3/15/2018,THURSDAY,2018,4/24/2018,10/21/2018,,,,"2,761",,"$167,925.00 ",2.0,1,8952,907 SOLITUDE DR,AUSTIN,TX,78660,11905076,11870973.0,30.43429097,-97.65731549,"(30.43429097, -97.65731549)",484530000000
8952,BP,Building Permit,2018-053486 BP,Residential,R- 329 Res Structures Other Than Bldg,New,No,6504 HILLSIDE TERRACE DR,416400929,3/14/2018,3/15/2018,THURSDAY,2018,4/16/2018,9/11/2018,,,,24,,$1.00 ,1.0,1,8953,6504 HILLSIDE TERRACE DR,AUSTIN,TX,78749,11905054,,30.20906253,-97.88357106,"(30.20906253, -97.88357106)",484530017372
8953,BP,Building Permit,2018-052702 BP,Residential,R- 101 Single Family Houses,New,No,11214 HENGE DR,164071007,1/24/2018,3/15/2018,THURSDAY,2018,4/24/2018,10/21/2018,,,,"4,488",,"$261,225.00 ",2.0,1,8954,11214 HENGE DR,AUSTIN,TX,78759,11904176,11855779.0,30.42414937,-97.77542908,"(30.42414937, -97.77542908)",484530017561
8954,BP,Building Permit,2018-052381 BP,Residential,R- 102 Secondary Apartment,New,No,2109 RIVERVIEW ST,200081901,11/2/2016,3/20/2018,TUESDAY,2018,3/20/2018,9/16/2018,,,,676,,"$140,000.00 ",1.0,1,8955,2109 RIVERVIEW ST,AUSTIN,TX,78702,11903827,11626723.0,30.25035882,-97.72387483,"(30.25035882, -97.72387483)",484530010004
8955,BP,Building Permit,2018-052349 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,701 BROWNLEE CIR,108031501,1/24/2018,3/13/2018,TUESDAY,2018,3/13/2018,9/9/2018,,,500,424,$0.00 ,"$120,000.00 ",2.0,1,8956,701 BROWNLEE CIR,AUSTIN,TX,78703,11903784,11855667.0,30.274125800000004,-97.75888051,"(30.2741258, -97.75888051)",484530012003
8956,BP,Building Permit,2018-052125 BP,Residential,R- 101 Single Family Houses,New,No,6904 VICENZA DR,431570501,1/29/2018,3/14/2018,WEDNESDAY,2018,4/23/2018,10/20/2018,,,,"5,342",,"$334,575.00 ",2.0,1,8957,6904 VICENZA DR,AUSTIN,TX,78652,11903523,11858371.0,30.1690464,-97.91727851,"(30.1690464, -97.91727851)",484530000000
8957,BP,Building Permit,2018-051942 BP,Residential,R- 101 Single Family Houses,New,Yes,5820 HARPER PARK DR UNIT 68,406300601,2/16/2018,3/14/2018,WEDNESDAY,2018,4/13/2018,10/10/2018,,,,"2,992",,"$385,886.00 ",2.0,1,8958,5820 HARPER PARK DR UNIT 68,AUSTIN,TX,78735,11903302,11868596.0,30.23766349,-97.85205165,"(30.23766349, -97.85205165)",484530000000
8958,BP,Building Permit,2018-051771 BP,Residential,R- 101 Single Family Houses,New,No,9704 LAVON BND,R544352,2/20/2018,3/14/2018,WEDNESDAY,2018,4/24/2018,10/21/2018,,,,"5,509",,"$624,990.00 ",2.0,1,8959,9704 LAVON BND,AUSTIN,TX,78717,11903104,11869654.0,30.49738091,-97.75416428,"(30.49738091, -97.75416428)",484530000000
8959,BP,Building Permit,2018-051769 BP,Residential,R- 101 Single Family Houses,New,No,9700 LAVON BND,R544351,2/20/2018,3/14/2018,WEDNESDAY,2018,4/17/2018,10/14/2018,,,,"5,655",,"$634,990.00 ",2.0,1,8960,9700 LAVON BND,AUSTIN,TX,78717,11903092,11869668.0,30.49717622,-97.75410624,"(30.49717622, -97.75410624)",484530000000
8960,BP,Building Permit,2018-051580 BP,Residential,R- 329 Res Structures Other Than Bldg,New,No,1808 NILES RD,114031011,1/10/2018,3/16/2018,FRIDAY,2018,3/16/2018,9/12/2018,,,,292,,"$25,000.00 ",1.0,1,8961,1808 NILES RD,AUSTIN,TX,78703,11902864,11849127.0,30.28779211,-97.76079463,"(30.28779211, -97.76079463)",484530016052
8961,BP,Building Permit,2018-051579 BP,Residential,R- 101 Single Family Houses,New,No,1808 NILES RD,114031011,1/10/2018,3/16/2018,FRIDAY,2018,3/16/2018,9/12/2018,,,,"3,569",,"$525,000.00 ",2.0,1,8962,1808 NILES RD,AUSTIN,TX,78703,11902863,11849127.0,30.28779211,-97.76079463,"(30.28779211, -97.76079463)",484530016052
8962,BP,Building Permit,2018-053388 BP,Residential,R- 101 Single Family Houses,New,No,6312 ROUTENBURN ST,250460202,3/12/2018,3/15/2018,THURSDAY,2018,3/15/2018,9/11/2018,,,,"2,286",,"$128,016.00 ",2.0,1,8963,6312 ROUTENBURN ST,AUSTIN,TX,78653,11904916,11903457.0,30.37942412,-97.60319354,"(30.37942412, -97.60319354)",484530000000
8963,BP,Building Permit,2018-051402 BP,Residential,R- 330  Accessory Use to Primary,New,No,2710 SCENIC DR,121060509,1/5/2018,3/15/2018,THURSDAY,2018,3/15/2018,9/11/2018,,,,892,,"$80,000.00 ",1.0,1,8964,2710 SCENIC DR,AUSTIN,TX,78703,11902631,11847182.0,30.30854706,-97.77499693,"(30.30854706, -97.77499693)",484530016041
8964,BP,Building Permit,2018-051123 BP,Residential,R- 101 Single Family Houses,New,No,1909 BITTER CREEK DR,423060128,1/8/2018,3/12/2018,MONDAY,2018,4/13/2018,10/10/2018,,,,"1,322",,"$97,000.00 ",1.0,1,8965,1909 BITTER CREEK DR,AUSTIN,TX,78744,11902301,11847964.0,30.18527139,-97.76600929,"(30.18527139, -97.76600929)",484530024273
8965,BP,Building Permit,2018-052289 BP,Residential,R- 101 Single Family Houses,New,No,10813 MULE TRAIN DR,239360205,2/23/2018,3/14/2018,WEDNESDAY,2018,3/14/2018,9/10/2018,,,,"2,511",,"$163,215.00 ",1.0,1,8966,10813 MULE TRAIN DR,AUSTIN,TX,78754,11903710,11872694.0,30.35632753,-97.64047182,"(30.35632753, -97.64047182)",484530000000
8966,BP,Building Permit,2018-052252 BP,Residential,R- 101 Single Family Houses,New,No,7204 LOMBARD LN,334130310,1/19/2018,3/14/2018,WEDNESDAY,2018,3/14/2018,9/10/2018,,,,"3,024",,"$151,385.00 ",2.0,1,8967,7204 LOMBARD LN,AUSTIN,TX,78744,11903662,11853472.0,30.15977978,-97.71447068,"(30.15977978, -97.71447068)",484530000000
8967,BP,Building Permit,2018-050297 BP,Residential,R- 102 Secondary Apartment,New,No,1803 ALEGRIA RD,231051004,1/10/2018,3/8/2018,THURSDAY,2018,3/8/2018,9/4/2018,,,,216,,"$33,000.00 ",1.0,1,8968,1803 ALEGRIA RD,AUSTIN,TX,78757,11901365,11849262.0,30.33579401,-97.73462430000001,"(30.33579401, -97.7346243)",484530015051
8968,BP,Building Permit,2018-050283 BP,Residential,R- 101 Single Family Houses,New,No,6316 ROUTENBURN ST,250460201,3/6/2018,3/8/2018,THURSDAY,2018,3/8/2018,9/4/2018,,,,"1,805",,"$101,080.00 ",1.0,1,8969,6316 ROUTENBURN ST,AUSTIN,TX,78653,11901344,11899774.0,30.37936316,-97.603043,"(30.37936316, -97.603043)",484530000000
8969,BP,Building Permit,2018-050069 BP,Residential,R- 101 Single Family Houses,New,No,2111 W 11TH ST,112050607,10/23/2017,3/13/2018,TUESDAY,2018,3/13/2018,9/9/2018,,,,"5,354",,"$904,645.00 ",2.0,1,8970,2111 W 11TH ST,AUSTIN,TX,78703,11901018,11811812.0,30.28353182,-97.76792754,"(30.28353182, -97.76792754)",484530016022
8970,BP,Building Permit,2018-049948 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,7509 CRESTON LN,233130124,2/26/2018,3/12/2018,MONDAY,2018,4/20/2018,10/17/2018,,,"1,056",0,$0.00 ,"$15,600.00 ",1.0,1,8971,7509 CRESTON LN,AUSTIN,TX,78752,11900892,11873299.0,30.34188846,-97.71136920000001,"(30.34188846, -97.7113692)",484530018042
8971,BP,Building Permit,2018-049371 BP,Residential,R- 101 Single Family Houses,New,Yes,9802 QUERCIA DR,R488298,2/14/2018,3/8/2018,THURSDAY,2018,3/8/2018,9/4/2018,,,,"2,282",,"$301,990.00 ",1.0,1,8972,9802 QUERCIA DR,AUSTIN,TX,78717,11900201,11867402.0,30.47760235,-97.77157424,"(30.47760235, -97.77157424)",484530000000
8972,BP,Building Permit,2018-049220 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2513 MOUNTAIN VIEW DR,400121004,2/9/2018,3/9/2018,FRIDAY,2018,4/13/2018,4/13/2018,4/13/2018,,22,0,$0.00 ,"$7,000.00 ",2.0,1,8973,2513 MOUNTAIN VIEW DR,AUSTIN,TX,78704,11900015,11864946.0,30.24968254,-97.79257655,"(30.24968254, -97.79257655)",484530019012
8973,BP,Building Permit,2018-049108 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,1309 KITTANSETT CV,111230239,2/23/2018,3/6/2018,TUESDAY,2018,3/7/2018,9/2/2018,,,0,1,$0.00 ,$1.00 ,3.0,1,8974,1309 KITTANSETT CV,AUSTIN,TX,78746,11899896,11872494.0,30.28304831,-97.82913652,"(30.28304831, -97.82913652)",484530019174
8974,BP,Building Permit,2018-049066 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,12552 CLAREMONT CIRCLE,331410407,3/6/2018,3/6/2018,TUESDAY,2018,3/27/2018,3/27/2018,3/27/2018,,76,76,"$1,500.00 ","$1,500.00 ",0.0,0,8975,12552 CLAREMONT CIR,AUSTIN,TX,78617,11899852,,30.1722484,-97.62310447,"(30.1722484, -97.62310447)",484530000000
8975,BP,Building Permit,2018-048968 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,1403 WOOLDRIDGE DR,115010815,3/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,"3,040",0,"$180,000.00 ","$180,000.00 ",1.0,1,8976,1403 WOOLDRIDGE DR,AUSTIN,TX,78703,11899724,11897906.0,30.29149468,-97.75384713,"(30.29149468, -97.75384713)",484530016034
8976,BP,Building Permit,2018-048913 BP,Residential,R- 101 Single Family Houses,New,No,11116 RELIANCE CREEK DR,239330410,2/23/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,656",,"$172,640.00 ",2.0,1,8977,11116 RELIANCE CREEK DR,AUSTIN,TX,78754,11899659,11872831.0,30.35699102,-97.64115737,"(30.35699102, -97.64115737)",484530000000
8977,BP,Building Permit,2018-048887 BP,Residential,R- 101 Single Family Houses,New,No,11124 NIGHT CAMP DR,239330611,2/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,656",,"$172,640.00 ",2.0,1,8978,11124 NIGHT CAMP DR,AUSTIN,TX,78754,11899627,11861049.0,30.3561832,-97.64119578,"(30.3561832, -97.64119578)",484530000000
8978,BP,Building Permit,2018-048822 BP,Residential,R- 101 Single Family Houses,New,No,11129 NIGHT CAMP DR,239330751,2/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,656",,"$172,640.00 ",2.0,1,8979,11129 NIGHT CAMP DR,AUSTIN,TX,78754,11899537,11861099.0,30.35572764,-97.64124338,"(30.35572764, -97.64124338)",484530000000
8979,BP,Building Permit,2018-048811 BP,Residential,R- 101 Single Family Houses,New,No,11125 NIGHT CAMP DR,239330750,2/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,997",,"$194,805.00 ",2.0,1,8980,11125 NIGHT CAMP DR,AUSTIN,TX,78754,11899522,11861079.0,30.35578031,-97.64139414,"(30.35578031, -97.64139414)",484530000000
8980,BP,Building Permit,2018-048808 BP,Residential,R- 101 Single Family Houses,New,No,11120 NIGHT CAMP DR,239330612,2/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,012",,"$130,780.00 ",1.0,1,8981,11120 NIGHT CAMP DR,AUSTIN,TX,78754,11899515,11861074.0,30.35623319,-97.64134979,"(30.35623319, -97.64134979)",484530000000
8981,BP,Building Permit,2018-048792 BP,Residential,R- 101 Single Family Houses,New,No,11128 NIGHT CAMP DR,239330610,2/2/2018,3/7/2018,WEDNESDAY,2018,3/7/2018,9/3/2018,,,,"2,012",,"$130,780.00 ",1.0,1,8982,11128 NIGHT CAMP DR,AUSTIN,TX,78754,11899492,11861037.0,30.35613308,-97.64103543,"(30.35613308, -97.64103543)",484530000000
8982,BP,Building Permit,2018-048724 BP,Residential,R- 101 Single Family Houses,New,No,10813 DIMITRIOS DR,443051214,2/20/2018,3/6/2018,TUESDAY,2018,4/24/2018,10/21/2018,,,,"3,564",,"$171,360.00 ",1.0,1,8983,10813 DIMITRIOS DR,AUSTIN,TX,78747,11899413,11869639.0,30.13638625,-97.77101912,"(30.13638625, -97.77101912)",484530000000
8983,BP,Building Permit,2018-048430 BP,Residential,R- 102 Secondary Apartment,New,No,1200 NORWOOD RD,219120801,12/13/2017,3/5/2018,MONDAY,2018,4/13/2018,10/10/2018,,,,"1,145",,"$103,100.00 ",2.0,1,8984,1200 NORWOOD RD,AUSTIN,TX,78722,11899087,11836859.0,30.30475649,-97.71194062,"(30.30475649, -97.71194062)",484530003071
8984,BP,Building Permit,2018-048305 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,8009 WILLET TRL,419231314,2/28/2018,3/6/2018,TUESDAY,2018,4/4/2018,10/1/2018,,,150,0,"$30,000.00 ","$30,000.00 ",1.0,1,8985,8009 WILLET TRL,AUSTIN,TX,78745,11898934,11876040.0,30.19709811,-97.82556395,"(30.19709811, -97.82556395)",484530017285
8985,BP,Building Permit,2018-048227 BP,Residential,R- 102 Secondary Apartment,New,No,1409 CULLEN AVE,234071003,12/29/2017,3/7/2018,WEDNESDAY,2018,4/20/2018,10/17/2018,,,,"1,370",,"$100,000.00 ",2.0,1,8986,1409 CULLEN AVE,AUSTIN,TX,78757,11898853,11844256.0,30.34163801,-97.72687563,"(30.34163801, -97.72687563)",484530015044
8986,BP,Building Permit,2018-049685 BP,Residential,R- 102 Secondary Apartment,New,No,1003 BRENTWOOD ST,231080710,12/6/2017,3/23/2018,FRIDAY,2018,4/23/2018,10/20/2018,,,,"1,458",,"$350,000.00 ",2.0,1,8987,1003 BRENTWOOD ST,AUSTIN,TX,78757,11900588,11833330.0,30.33502651,-97.7239184,"(30.33502651, -97.7239184)",484530015053
8987,BP,Building Permit,2018-049684 BP,Residential,R- 101 Single Family Houses,New,No,1003 BRENTWOOD ST,231080710,12/6/2017,3/23/2018,FRIDAY,2018,4/23/2018,10/20/2018,,,,"2,366",,"$450,000.00 ",2.0,1,8988,1003 BRENTWOOD ST,AUSTIN,TX,78757,11900587,11833330.0,30.33502651,-97.7239184,"(30.33502651, -97.7239184)",484530015053
8988,BP,Building Permit,2018-049419 BP,Residential,R- 102 Secondary Apartment,New,No,809 E 44TH ST,219080705,11/15/2017,3/19/2018,MONDAY,2018,4/6/2018,10/3/2018,,,,989,,"$80,000.00 ",1.0,1,8989,809 E 44TH ST,AUSTIN,TX,78751,11900266,11823792.0,30.3034542,-97.72130442,"(30.3034542, -97.72130442)",484530003023
8989,BP,Building Permit,2018-049394 BP,Residential,R- 101 Single Family Houses,New,Yes,14701 FRANKEL LOOP,259311002,2/14/2018,3/8/2018,THURSDAY,2018,4/17/2018,10/14/2018,,,,"2,567",,"$199,815.00 ",2.0,1,8990,14701 FRANKEL LOOP,AUSTIN,TX,78660,11900233,11867220.0,30.41126555,-97.63621127,"(30.41126555, -97.63621127)",484530000000
8990,BP,Building Permit,2018-047882 BP,Residential,R- 101 Single Family Houses,New,No,6313 GRAYMONT DR,247460105,2/27/2018,3/6/2018,TUESDAY,2018,4/23/2018,10/20/2018,,,,"1,884",,"$105,504.00 ",1.0,1,8991,6313 GRAYMONT DR,AUSTIN,TX,78653,11898468,11875467.0,30.37751247,-97.60396458,"(30.37751247, -97.60396458)",484530000000
8991,BP,Building Permit,2018-047846 BP,Residential,R- 101 Single Family Houses,New,No,6413 GRAYMONT DR,247460111,2/27/2018,3/6/2018,TUESDAY,2018,3/6/2018,9/2/2018,,,,"4,710",,"$105,504.00 ",1.0,1,8992,6413 GRAYMONT DR,AUSTIN,TX,78653,11898414,11875419.0,30.37734255,-97.60321758,"(30.37734255, -97.60321758)",484530000000
8992,BP,Building Permit,2018-047822 BP,Residential,R- 101 Single Family Houses,New,No,6305 GRAYMONT DR,247460103,2/27/2018,3/6/2018,TUESDAY,2018,3/6/2018,9/2/2018,,,,"2,824",,"$158,144.00 ",2.0,1,8993,6305 GRAYMONT DR,AUSTIN,TX,78653,11898386,11875519.0,30.37752075,-97.60422447,"(30.37752075, -97.60422447)",484530000000
8993,BP,Building Permit,2018-026192 BP,Residential,R- 438 Residential Retaining Wall,New,No,6407 CULPEPPER CV,142270224,2/28/2018,2/28/2018,WEDNESDAY,2018,3/15/2018,3/15/2018,3/15/2018,,,,,"$7,500.00 ",,,8994,6407 CULPEPPER CV,AUSTIN,TX,78730,11876275,,30.37885012,-97.82354321,"(30.37885012, -97.82354321)",484530017611
8994,BP,Building Permit,2018-026018 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,2011 GARDEN ST,202080606,11/13/2017,3/1/2018,THURSDAY,2018,3/1/2018,8/28/2018,,,0,824,$0.00 ,"$140,000.00 ",2.0,1,8995,2011 GARDEN ST,AUSTIN,TX,78702,11876073,11821992.0,30.25342716,-97.72382359,"(30.25342716, -97.72382359)",484530010003
8995,BP,Building Permit,2018-025789 BP,Residential,R- 101 Single Family Houses,New,No,7200 DUNGAREES WAY,336520118,2/12/2018,2/28/2018,WEDNESDAY,2018,2/28/2018,8/27/2018,,,,"2,038",,"$89,460.00 ",1.0,1,8996,7200 DUNGAREES WAY,AUSTIN,TX,78617,11875811,11865745.0,30.15263331,-97.58893311,"(30.15263331, -97.58893311)",484530000000
8996,BP,Building Permit,2018-025451 BP,Residential,R- 101 Single Family Houses,New,No,10801 MULE TRAIN DR,239360202,2/23/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"2,261",,"$146,965.00 ",1.0,1,8997,10801 MULE TRAIN DR,AUSTIN,TX,78754,11875417,11872727.0,30.35595199,-97.64066308,"(30.35595199, -97.64066308)",484530000000
8997,BP,Building Permit,2018-025435 BP,Residential,R- 101 Single Family Houses,New,No,10805 MULE TRAIN DR,239360203,2/23/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"2,012",,"$130,780.00 ",1.0,1,8998,10805 MULE TRAIN DR,AUSTIN,TX,78754,11875397,11872741.0,30.35608293,-97.64061185,"(30.35608293, -97.64061185)",484530000000
8998,BP,Building Permit,2018-025432 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,3401 BEARTREE CIR,131210303,2/16/2018,3/12/2018,MONDAY,2018,4/24/2018,10/21/2018,,,80,0,$0.00 ,"$3,500.00 ",2.0,1,8999,3401 BEARTREE CIR,AUSTIN,TX,78730,11875392,11868737.0,30.3389989,-97.81950668,"(30.3389989, -97.81950668)",484530017611
8999,BP,Building Permit,2018-025420 BP,Residential,R- 101 Single Family Houses,New,No,10809 MULE TRAIN DR,239360204,2/23/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"2,261",,"$146,965.00 ",1.0,1,9000,10809 MULE TRAIN DR,AUSTIN,TX,78754,11875376,11872754.0,30.35620523,-97.64054184,"(30.35620523, -97.64054184)",484530000000
9000,BP,Building Permit,2018-025397 BP,Residential,R- 101 Single Family Houses,New,No,11112 RELIANCE CREEK DR,239330411,2/23/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"2,261",,$0.00 ,1.0,1,9001,11112 RELIANCE CREEK DR,AUSTIN,TX,78754,11875346,11872718.0,30.35704932,-97.64131432,"(30.35704932, -97.64131432)",484530000000
9001,BP,Building Permit,2018-024888 BP,Residential,R- 101 Single Family Houses,New,No,7313 SPRING RAY DR,339500251,2/7/2018,2/28/2018,WEDNESDAY,2018,4/16/2018,10/13/2018,,,,"2,653",,"$118,500.00 ",1.0,1,9002,7313 SPRING RAY DR,AUSTIN,TX,78617,11874397,11863325.0,30.15051178,-97.59017064,"(30.15051178, -97.59017064)",484530000000
9002,BP,Building Permit,2018-047773 BP,Residential,R- 101 Single Family Houses,New,No,6301 GRAYMONT DR,247460102,2/27/2018,3/6/2018,TUESDAY,2018,3/6/2018,9/2/2018,,,,"2,137",,"$5,802.00 ",2.0,1,9003,6301 GRAYMONT DR,AUSTIN,TX,78653,11898325,11875543.0,30.37754564,-97.60436017,"(30.37754564, -97.60436017)",484530000000
9003,BP,Building Permit,2018-047735 BP,Residential,R- 101 Single Family Houses,New,No,1607 MOHLE DR,118010208,11/3/2017,3/12/2018,MONDAY,2018,4/23/2018,10/20/2018,,,,"2,686",,"$400,000.00 ",1.0,1,9004,1607 MOHLE DR,AUSTIN,TX,78703,11898270,11818443.0,30.30035655,-97.75468159,"(30.30035655, -97.75468159)",484530016031
9004,BP,Building Permit,2018-047638 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,8109 LONGVIEW RD UNIT 2,419270502,3/2/2018,3/2/2018,FRIDAY,2018,4/16/2018,4/16/2018,4/16/2018,,0,16,"$2,000.00 ","$2,000.00 ",0.0,0,9005,8109 LONGVIEW RD UNIT 2,AUSTIN,TX,78745,11898155,,30.1984859,-97.82958381,"(30.1984859, -97.82958381)",484530017291
9005,BP,Building Permit,2018-047407 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,5201 ENCINITAS LN,414300902,3/17/2017,3/6/2018,TUESDAY,2018,3/6/2018,9/2/2018,,,0,418,"$1,000.00 ","$1,000.00 ",2.0,1,9006,5201 ENCINITAS LN,AUSTIN,TX,78749,11897901,11690624.0,30.21621799,-97.85722282,"(30.21621799, -97.85722282)",484530017385
9006,BP,Building Permit,2018-026842 BP,Residential,R- 101 Single Family Houses,New,No,7628 KNOCKFIN DR,334061921,2/2/2018,3/5/2018,MONDAY,2018,3/5/2018,9/1/2018,,,,"2,253",,"$125,625.00 ",1.0,1,9007,7628 KNOCKFIN DR,AUSTIN,TX,78744,11877085,11861066.0,30.15950931,-97.73344571,"(30.15950931, -97.73344571)",484530000000
9007,BP,Building Permit,2018-026682 BP,Residential,R- 101 Single Family Houses,New,No,7204 DUNGAREES WAY,339500251,2/12/2018,3/5/2018,MONDAY,2018,4/13/2018,10/10/2018,,,,"2,632",,"$124,680.00 ",2.0,1,9008,7204 DUNGAREES WAY,AUSTIN,TX,78617,11876897,11865816.0,30.15267022,-97.58911562,"(30.15267022, -97.58911562)",484530000000
9008,BP,Building Permit,2018-026616 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,1407 COLETO ST,210110201,12/8/2017,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,672,868,$0.00 ,"$65,000.00 ",1.0,1,9009,1407 COLETO ST,AUSTIN,TX,78702,11876809,11834653.0,30.27683009,-97.71736032,"(30.27683009, -97.71736032)",484530008032
9009,BP,Building Permit,2018-026555 BP,Residential,R- 434 Addition & Alterations,Addition and Remodel,No,4116 SHOAL CREEK BLVD,223000127,12/20/2017,3/2/2018,FRIDAY,2018,3/5/2018,9/1/2018,,,"1,688",0,$0.00 ,"$75,000.00 ",1.0,1,9010,4116 SHOAL CREEK BLVD,AUSTIN,TX,78756,11876729,11840630.0,30.31403898,-97.74851164,"(30.31403898, -97.74851164)",484530002042
9010,BP,Building Permit,2018-026548 BP,Residential,R- 101 Single Family Houses,New,Yes,2112 SIMOND AVE,217163121,1/5/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"1,844",,"$116,550.00 ",2.0,1,9011,2112 SIMOND AVE,AUSTIN,TX,78723,11876707,11847380.0,30.29683233,-97.69944619,"(30.29683233, -97.69944619)",484530000000
9011,BP,Building Permit,2018-026547 BP,Residential,R- 101 Single Family Houses,New,Yes,2112 SIMOND AVE,217163121,1/5/2018,3/2/2018,FRIDAY,2018,3/2/2018,8/29/2018,,,,"1,564",,"$93,450.00 ",2.0,1,9012,2112 SIMOND AVE,AUSTIN,TX,78723,11876706,11847380.0,30.29683233,-97.69944619,"(30.29683233, -97.69944619)",484530000000
